x	y	z
1585.17	213.957	86.1612
1585.3	214.35	85.6683
1585.67	214.762	85.1977
1586.29	215.182	84.761
1587.13	215.601	84.369
1588.17	216.007	84.0313
1589.39	216.391	83.7562
1590.76	216.744	83.5505
1592.24	217.056	83.4192
1593.8	217.32	83.3657
1595.4	217.53	83.3912
