x	y	z
2000	339.673	164.215
2000	340.344	164.649
2000	341.058	164.993
2000	341.798	165.24
2000	342.545	165.383
2000	343.281	165.419
2000	343.988	165.347
2000	344.648	165.169
2000	345.245	164.889
2000	345.764	164.514
2000	346.194	164.053
