x	y	z
2000	346.194	164.053
2000	346.522	163.518
2000	346.742	162.921
2000	346.847	162.278
2000	346.835	161.605
2000	346.706	160.917
2000	346.464	160.232
2000	346.114	159.567
2000	345.666	158.938
2000	345.129	158.361
2000	344.518	157.849
