x	y	z
2000	344.518	157.849
2000	340.538	154.821
2000	336.559	151.794
2000	332.58	148.766
2000	328.601	145.738
2000	324.622	142.711
2000	320.643	139.683
2000	316.663	136.656
2000	312.684	133.628
2000	308.705	130.6
2000	304.726	127.573
2000	300.747	124.545
2000	296.768	121.518
2000	292.789	118.49
2000	288.809	115.462
2000	284.83	112.435
2000	280.851	109.407
2000	276.872	106.38
2000	272.893	103.352
2000	268.914	100.324
2000	264.935	97.2968
