x	y	z
1595.4	-212.686	89.7578
1593.8	-212.536	89.6539
1592.24	-212.449	89.4743
1590.76	-212.428	89.2232
1589.39	-212.472	88.9069
1588.17	-212.582	88.5332
1587.13	-212.753	88.1112
1586.29	-212.983	87.6514
1585.67	-213.265	87.1651
1585.3	-213.592	86.6642
1585.17	-213.957	86.1612
